Label;Split;Style;Action;Business Object;Tags
cappelletti;['cappelletti'];AN;;;ANNO ANO
cappuccino;['cappuccino'];AN;;;ANNO ANO
capricorn;['capricorn'];AN;;;ANNO ANO
captain;['captain'];AN;;;ANNO ANO
caption;['caption'];AN;;;ANNO ANO
car;['car'];AN;;;ANNO ANO
caravan;['caravan'];AN;;;ANNO ANO
carbon;['carbon'];AN;;;ANNO ANO
card;['card'];AN;;;ANNO ANO
cardboard;['cardboard'];AN;;;ANNO ANO
cardigan;['cardigan'];AN;;;ANNO ANO
care;['care'];AN;;;ANNO ANO
cargo;['cargo'];AN;;;ANNO ANO
carload;['carload'];AN;;;ANNO ANO
carnation;['carnation'];AN;;;ANNO ANO
carol;['carol'];AN;;;ANNO ANO
carotene;['carotene'];AN;;;ANNO ANO
carp;['carp'];AN;;;ANNO ANO
carpenter;['carpenter'];AN;;;ANNO ANO
carpet;['carpet'];AN;;;ANNO ANO
carport;['carport'];AN;;;ANNO ANO
carriage;['carriage'];AN;;;ANNO ANO
carrier;['carrier'];AN;;;ANNO ANO
carrot;['carrot'];AN;;;ANNO ANO
carry;['carry'];AN;;;ANNO ANO
cart;['cart'];AN;;;ANNO ANO
cartilage;['cartilage'];AN;;;ANNO ANO
cartload;['cartload'];AN;;;ANNO ANO
cartoon;['cartoon'];AN;;;ANNO ANO
cartridge;['cartridge'];AN;;;ANNO ANO
cascade;['cascade'];AN;;;ANNO ANO
case;['case'];AN;;;ANNO ANO
casement;['casement'];AN;;;ANNO ANO
cash;['cash'];AN;;;ANNO ANO
cashier;['cashier'];AN;;;ANNO ANO
casino;['casino'];AN;;;ANNO ANO
casserole;['casserole'];AN;;;ANNO ANO
cassock;['cassock'];AN;;;ANNO ANO
cast;['cast'];AN;;;ANNO ANO
castanet;['castanet'];AN;;;ANNO ANO
castanets;['castanets'];AN;;;ANNO ANO
castle;['castle'];AN;;;ANNO ANO
cat;['cat'];AN;;;ANNO ANO
catacomb;['catacomb'];AN;;;ANNO ANO
catamaran;['catamaran'];AN;;;ANNO ANO
category;['category'];AN;;;ANNO ANO
caterpillar;['caterpillar'];AN;;;ANNO ANO
cathedral;['cathedral'];AN;;;ANNO ANO
catsup;['catsup'];AN;;;ANNO ANO
cattle;['cattle'];AN;;;ANNO ANO
cauliflower;['cauliflower'];AN;;;ANNO ANO
cause;['cause'];AN;;;ANNO ANO
caution;['caution'];AN;;;ANNO ANO
cave;['cave'];AN;;;ANNO ANO
c-clamp;['c-clamp'];AN;;;ANNO ANO
cd;['cd'];AN;;;ANNO ANO
ceiling;['ceiling'];AN;;;ANNO ANO
celebration;['celebration'];AN;;;ANNO ANO
celeriac;['celeriac'];AN;;;ANNO ANO
celery;['celery'];AN;;;ANNO ANO
celeste;['celeste'];AN;;;ANNO ANO
cell;['cell'];AN;;;ANNO ANO
cellar;['cellar'];AN;;;ANNO ANO
cello;['cello'];AN;;;ANNO ANO
celsius;['celsius'];AN;;;ANNO ANO
cement;['cement'];AN;;;ANNO ANO
cemetery;['cemetery'];AN;;;ANNO ANO
cenotaph;['cenotaph'];AN;;;ANNO ANO
census;['census'];AN;;;ANNO ANO
cent;['cent'];AN;;;ANNO ANO
centenarian;['centenarian'];AN;;;ANNO ANO
center;['center'];AN;;;ANNO ANO
centimeter;['centimeter'];AN;;;ANNO ANO
centurion;['centurion'];AN;;;ANNO ANO
century;['century'];AN;;;ANNO ANO
cephalopod;['cephalopod'];AN;;;ANNO ANO
ceramic;['ceramic'];AN;;;ANNO ANO
cereal;['cereal'];AN;;;ANNO ANO
certification;['certification'];AN;;;ANNO ANO
cesspool;['cesspool'];AN;;;ANNO ANO
chador;['chador'];AN;;;ANNO ANO
chafe;['chafe'];AN;;;ANNO ANO
chain;['chain'];AN;;;ANNO ANO
chainstay;['chainstay'];AN;;;ANNO ANO
chair;['chair'];AN;;;ANNO ANO
chairlift;['chairlift'];AN;;;ANNO ANO
chairman;['chairman'];AN;;;ANNO ANO
chairperson;['chairperson'];AN;;;ANNO ANO
chairwoman;['chairwoman'];AN;;;ANNO ANO
chaise;['chaise'];AN;;;ANNO ANO
chalet;['chalet'];AN;;;ANNO ANO
chalice;['chalice'];AN;;;ANNO ANO
chalk;['chalk'];AN;;;ANNO ANO
champion;['champion'];AN;;;ANNO ANO
chance;['chance'];AN;;;ANNO ANO
chandelier;['chandelier'];AN;;;ANNO ANO
change;['change'];AN;;;ANNO ANO
channel;['channel'];AN;;;ANNO ANO
chap;['chap'];AN;;;ANNO ANO
chapel;['chapel'];AN;;;ANNO ANO
character;['character'];AN;;;ANNO ANO
chard;['chard'];AN;;;ANNO ANO
charge;['charge'];AN;;;ANNO ANO
charity;['charity'];AN;;;ANNO ANO
charlatan;['charlatan'];AN;;;ANNO ANO
charles;['charles'];AN;;;ANNO ANO
charm;['charm'];AN;;;ANNO ANO
chart;['chart'];AN;;;ANNO ANO
chastity;['chastity'];AN;;;ANNO ANO
chasuble;['chasuble'];AN;;;ANNO ANO
chateau;['chateau'];AN;;;ANNO ANO
chauffeur;['chauffeur'];AN;;;ANNO ANO
chauvinist;['chauvinist'];AN;;;ANNO ANO
check;['check'];AN;;;ANNO ANO
checkroom;['checkroom'];AN;;;ANNO ANO
cheek;['cheek'];AN;;;ANNO ANO
cheese;['cheese'];AN;;;ANNO ANO
cheetah;['cheetah'];AN;;;ANNO ANO
chef;['chef'];AN;;;ANNO ANO
chemistry;['chemistry'];AN;;;ANNO ANO
cheque;['cheque'];AN;;;ANNO ANO
cherries;['cherries'];AN;;;ANNO ANO
cherry;['cherry'];AN;;;ANNO ANO
chess;['chess'];AN;;;ANNO ANO
chest;['chest'];AN;;;ANNO ANO
chick;['chick'];AN;;;ANNO ANO
chicken;['chicken'];AN;;;ANNO ANO
chicory;['chicory'];AN;;;ANNO ANO
chief;['chief'];AN;;;ANNO ANO
chiffonier;['chiffonier'];AN;;;ANNO ANO
child;['child'];AN;;;ANNO ANO
childhood;['childhood'];AN;;;ANNO ANO
children;['children'];AN;;;ANNO ANO
chill;['chill'];AN;;;ANNO ANO
chime;['chime'];AN;;;ANNO ANO
chimpanzee;['chimpanzee'];AN;;;ANNO ANO
chin;['chin'];AN;;;ANNO ANO
china;['china'];AN;;;ANNO ANO
chinese;['chinese'];AN;;;ANNO ANO
chino;['chino'];AN;;;ANNO ANO
chipmunk;['chipmunk'];AN;;;ANNO ANO
chit-chat;['chit-chat'];AN;;;ANNO ANO
chivalry;['chivalry'];AN;;;ANNO ANO
chive;['chive'];AN;;;ANNO ANO
chocolate;['chocolate'];AN;;;ANNO ANO
choice;['choice'];AN;;;ANNO ANO
choker;['choker'];AN;;;ANNO ANO
chop;['chop'];AN;;;ANNO ANO
chopstick;['chopstick'];AN;;;ANNO ANO
chord;['chord'];AN;;;ANNO ANO
chowder;['chowder'];AN;;;ANNO ANO
christmas;['christmas'];AN;;;ANNO ANO
christopher;['christopher'];AN;;;ANNO ANO
chrome;['chrome'];AN;;;ANNO ANO
chromolithograph;['chromolithograph'];AN;;;ANNO ANO
chronograph;['chronograph'];AN;;;ANNO ANO
chronometer;['chronometer'];AN;;;ANNO ANO
chub;['chub'];AN;;;ANNO ANO
chug;['chug'];AN;;;ANNO ANO
church;['church'];AN;;;ANNO ANO
churn;['churn'];AN;;;ANNO ANO
cicada;['cicada'];AN;;;ANNO ANO
cinema;['cinema'];AN;;;ANNO ANO
circle;['circle'];AN;;;ANNO ANO
circulation;['circulation'];AN;;;ANNO ANO
circumference;['circumference'];AN;;;ANNO ANO
cirrus;['cirrus'];AN;;;ANNO ANO
citizenship;['citizenship'];AN;;;ANNO ANO
city;['city'];AN;;;ANNO ANO
civilisation;['civilisation'];AN;;;ANNO ANO
clam;['clam'];AN;;;ANNO ANO
clank;['clank'];AN;;;ANNO ANO
clapboard;['clapboard'];AN;;;ANNO ANO
clarinet;['clarinet'];AN;;;ANNO ANO
clasp;['clasp'];AN;;;ANNO ANO
class;['class'];AN;;;ANNO ANO
claus;['claus'];AN;;;ANNO ANO
clave;['clave'];AN;;;ANNO ANO
clavicle;['clavicle'];AN;;;ANNO ANO
clavier;['clavier'];AN;;;ANNO ANO
cleaner;['cleaner'];AN;;;ANNO ANO
cleat;['cleat'];AN;;;ANNO ANO
cleavage;['cleavage'];AN;;;ANNO ANO
clef;['clef'];AN;;;ANNO ANO
cleric;['cleric'];AN;;;ANNO ANO
clerk;['clerk'];AN;;;ANNO ANO
click;['click'];AN;;;ANNO ANO
client;['client'];AN;;;ANNO ANO
cliff;['cliff'];AN;;;ANNO ANO
climb;['climb'];AN;;;ANNO ANO
clip;['clip'];AN;;;ANNO ANO
clipper;['clipper'];AN;;;ANNO ANO
cloak;['cloak'];AN;;;ANNO ANO
cloakroom;['cloakroom'];AN;;;ANNO ANO
clock;['clock'];AN;;;ANNO ANO
clockwork;['clockwork'];AN;;;ANNO ANO
clogs;['clogs'];AN;;;ANNO ANO
cloister;['cloister'];AN;;;ANNO ANO
close;['close'];AN;;;ANNO ANO
closet;['closet'];AN;;;ANNO ANO
cloth;['cloth'];AN;;;ANNO ANO
clothes;['clothes'];AN;;;ANNO ANO
clothing;['clothing'];AN;;;ANNO ANO
cloud;['cloud'];AN;;;ANNO ANO
cloudburst;['cloudburst'];AN;;;ANNO ANO
cloudy;['cloudy'];AN;;;ANNO ANO
clove;['clove'];AN;;;ANNO ANO
clover;['clover'];AN;;;ANNO ANO
club;['club'];AN;;;ANNO ANO
clutch;['clutch'];AN;;;ANNO ANO
coach;['coach'];AN;;;ANNO ANO
coal;['coal'];AN;;;ANNO ANO
coast;['coast'];AN;;;ANNO ANO
coat;['coat'];AN;;;ANNO ANO
cob;['cob'];AN;;;ANNO ANO
cobweb;['cobweb'];AN;;;ANNO ANO
cockpit;['cockpit'];AN;;;ANNO ANO
cockroach;['cockroach'];AN;;;ANNO ANO
cocktail;['cocktail'];AN;;;ANNO ANO
cocoa;['cocoa'];AN;;;ANNO ANO
cod;['cod'];AN;;;ANNO ANO
codon;['codon'];AN;;;ANNO ANO
codpiece;['codpiece'];AN;;;ANNO ANO
coevolution;['coevolution'];AN;;;ANNO ANO
coffee;['coffee'];AN;;;ANNO ANO
coffin;['coffin'];AN;;;ANNO ANO
coil;['coil'];AN;;;ANNO ANO
coin;['coin'];AN;;;ANNO ANO
coinsurance;['coinsurance'];AN;;;ANNO ANO
coke;['coke'];AN;;;ANNO ANO
cold;['cold'];AN;;;ANNO ANO
coliseum;['coliseum'];AN;;;ANNO ANO
collar;['collar'];AN;;;ANNO ANO
collection;['collection'];AN;;;ANNO ANO
college;['college'];AN;;;ANNO ANO
collision;['collision'];AN;;;ANNO ANO
colloquia;['colloquia'];AN;;;ANNO ANO
colombia;['colombia'];AN;;;ANNO ANO
colon;['colon'];AN;;;ANNO ANO
colonisation;['colonisation'];AN;;;ANNO ANO
colony;['colony'];AN;;;ANNO ANO
color;['color'];AN;;;ANNO ANO
colt;['colt'];AN;;;ANNO ANO
column;['column'];AN;;;ANNO ANO
columnist;['columnist'];AN;;;ANNO ANO
comb;['comb'];AN;;;ANNO ANO
combat;['combat'];AN;;;ANNO ANO
combination;['combination'];AN;;;ANNO ANO
comfort;['comfort'];AN;;;ANNO ANO
comfortable;['comfortable'];AN;;;ANNO ANO
comic;['comic'];AN;;;ANNO ANO
comma;['comma'];AN;;;ANNO ANO
command;['command'];AN;;;ANNO ANO
commercial;['commercial'];AN;;;ANNO ANO
commission;['commission'];AN;;;ANNO ANO
committee;['committee'];AN;;;ANNO ANO
communicant;['communicant'];AN;;;ANNO ANO
communication;['communication'];AN;;;ANNO ANO
community;['community'];AN;;;ANNO ANO
company;['company'];AN;;;ANNO ANO
comparison;['comparison'];AN;;;ANNO ANO
competition;['competition'];AN;;;ANNO ANO
competitor;['competitor'];AN;;;ANNO ANO
complement;['complement'];AN;;;ANNO ANO
complex;['complex'];AN;;;ANNO ANO
component;['component'];AN;;;ANNO ANO
comportment;['comportment'];AN;;;ANNO ANO
composer;['composer'];AN;;;ANNO ANO
composition;['composition'];AN;;;ANNO ANO
compost;['compost'];AN;;;ANNO ANO
compulsion;['compulsion'];AN;;;ANNO ANO
computer;['computer'];AN;;;ANNO ANO
comradeship;['comradeship'];AN;;;ANNO ANO
concert;['concert'];AN;;;ANNO ANO
concrete;['concrete'];AN;;;ANNO ANO
condition;['condition'];AN;;;ANNO ANO
condominium;['condominium'];AN;;;ANNO ANO
condor;['condor'];AN;;;ANNO ANO
conductor;['conductor'];AN;;;ANNO ANO
cone;['cone'];AN;;;ANNO ANO
confectionery;['confectionery'];AN;;;ANNO ANO
conference;['conference'];AN;;;ANNO ANO
confidence;['confidence'];AN;;;ANNO ANO
confirmation;['confirmation'];AN;;;ANNO ANO
conflict;['conflict'];AN;;;ANNO ANO
conga;['conga'];AN;;;ANNO ANO
congo;['congo'];AN;;;ANNO ANO
congressman;['congressman'];AN;;;ANNO ANO
congressperson;['congressperson'];AN;;;ANNO ANO
congresswoman;['congresswoman'];AN;;;ANNO ANO
conifer;['conifer'];AN;;;ANNO ANO
connection;['connection'];AN;;;ANNO ANO
consent;['consent'];AN;;;ANNO ANO
consequence;['consequence'];AN;;;ANNO ANO
console;['console'];AN;;;ANNO ANO
consonant;['consonant'];AN;;;ANNO ANO
conspirator;['conspirator'];AN;;;ANNO ANO
constant;['constant'];AN;;;ANNO ANO
constellation;['constellation'];AN;;;ANNO ANO
construction;['construction'];AN;;;ANNO ANO
consul;['consul'];AN;;;ANNO ANO
consulate;['consulate'];AN;;;ANNO ANO
contact lens;['contact lens'];AN;;;ANNO ANO
contagion;['contagion'];AN;;;ANNO ANO
contest;['contest'];AN;;;ANNO ANO
context;['context'];AN;;;ANNO ANO
continent;['continent'];AN;;;ANNO ANO
contract;['contract'];AN;;;ANNO ANO
contrail;['contrail'];AN;;;ANNO ANO
contrary;['contrary'];AN;;;ANNO ANO
contribution;['contribution'];AN;;;ANNO ANO
control;['control'];AN;;;ANNO ANO
convection;['convection'];AN;;;ANNO ANO
convert;['convert'];AN;;;ANNO ANO
convertible;['convertible'];AN;;;ANNO ANO
cook;['cook'];AN;;;ANNO ANO
cookie;['cookie'];AN;;;ANNO ANO
cooking;['cooking'];AN;;;ANNO ANO
coonskin;['coonskin'];AN;;;ANNO ANO
cope;['cope'];AN;;;ANNO ANO
cop-out;['cop-out'];AN;;;ANNO ANO
copper;['copper'];AN;;;ANNO ANO
co-producer;['co-producer'];AN;;;ANNO ANO
copy;['copy'];AN;;;ANNO ANO
copyright;['copyright'];AN;;;ANNO ANO
copywriter;['copywriter'];AN;;;ANNO ANO
cord;['cord'];AN;;;ANNO ANO
corduroy;['corduroy'];AN;;;ANNO ANO
cork;['cork'];AN;;;ANNO ANO
cormorant;['cormorant'];AN;;;ANNO ANO
corn;['corn'];AN;;;ANNO ANO
cornerstone;['cornerstone'];AN;;;ANNO ANO
cornet;['cornet'];AN;;;ANNO ANO
corral;['corral'];AN;;;ANNO ANO
correspondent;['correspondent'];AN;;;ANNO ANO
corridor;['corridor'];AN;;;ANNO ANO
corsage;['corsage'];AN;;;ANNO ANO
cost;['cost'];AN;;;ANNO ANO
costume;['costume'];AN;;;ANNO ANO
cot;['cot'];AN;;;ANNO ANO
cottage;['cottage'];AN;;;ANNO ANO
cotton;['cotton'];AN;;;ANNO ANO
couch;['couch'];AN;;;ANNO ANO
cougar;['cougar'];AN;;;ANNO ANO
cough;['cough'];AN;;;ANNO ANO
council;['council'];AN;;;ANNO ANO
councilman;['councilman'];AN;;;ANNO ANO
councilor;['councilor'];AN;;;ANNO ANO
councilperson;['councilperson'];AN;;;ANNO ANO
councilwoman;['councilwoman'];AN;;;ANNO ANO
counter;['counter'];AN;;;ANNO ANO
counter-force;['counter-force'];AN;;;ANNO ANO
countess;['countess'];AN;;;ANNO ANO
country;['country'];AN;;;ANNO ANO
couple;['couple'];AN;;;ANNO ANO
courage;['courage'];AN;;;ANNO ANO
course;['course'];AN;;;ANNO ANO
court;['court'];AN;;;ANNO ANO
cousin;['cousin'];AN;;;ANNO ANO
covariate;['covariate'];AN;;;ANNO ANO
cover;['cover'];AN;;;ANNO ANO
coverall;['coverall'];AN;;;ANNO ANO
cow;['cow'];AN;;;ANNO ANO
cowbell;['cowbell'];AN;;;ANNO ANO
cowboy;['cowboy'];AN;;;ANNO ANO
crab;['crab'];AN;;;ANNO ANO
crack;['crack'];AN;;;ANNO ANO
cracker;['cracker'];AN;;;ANNO ANO
crackers;['crackers'];AN;;;ANNO ANO
cradle;['cradle'];AN;;;ANNO ANO
craftsman;['craftsman'];AN;;;ANNO ANO
crash;['crash'];AN;;;ANNO ANO
crate;['crate'];AN;;;ANNO ANO
cravat;['cravat'];AN;;;ANNO ANO
craw;['craw'];AN;;;ANNO ANO
crawdad;['crawdad'];AN;;;ANNO ANO
crayfish;['crayfish'];AN;;;ANNO ANO
crayon;['crayon'];AN;;;ANNO ANO
cream;['cream'];AN;;;ANNO ANO
creative;['creative'];AN;;;ANNO ANO
creator;['creator'];AN;;;ANNO ANO
creature;['creature'];AN;;;ANNO ANO
creche;['creche'];AN;;;ANNO ANO
credenza;['credenza'];AN;;;ANNO ANO
credit;['credit'];AN;;;ANNO ANO
creditor;['creditor'];AN;;;ANNO ANO
creek;['creek'];AN;;;ANNO ANO
creme brulee;['creme brulee'];AN;;;ANNO ANO
crest;['crest'];AN;;;ANNO ANO
crew;['crew'];AN;;;ANNO ANO
crib;['crib'];AN;;;ANNO ANO
cribbage;['cribbage'];AN;;;ANNO ANO
cricket;['cricket'];AN;;;ANNO ANO
cricketer;['cricketer'];AN;;;ANNO ANO
crime;['crime'];AN;;;ANNO ANO
criminal;['criminal'];AN;;;ANNO ANO
crinoline;['crinoline'];AN;;;ANNO ANO
criteria;['criteria'];AN;;;ANNO ANO
criterion;['criterion'];AN;;;ANNO ANO
criticism;['criticism'];AN;;;ANNO ANO
crocodile;['crocodile'];AN;;;ANNO ANO
crocus;['crocus'];AN;;;ANNO ANO
croissant;['croissant'];AN;;;ANNO ANO
crook;['crook'];AN;;;ANNO ANO
crop;['crop'];AN;;;ANNO ANO
cross;['cross'];AN;;;ANNO ANO
cross-contamination;['cross-contamination'];AN;;;ANNO ANO
cross-stitch;['cross-stitch'];AN;;;ANNO ANO
crotch;['crotch'];AN;;;ANNO ANO
croup;['croup'];AN;;;ANNO ANO
crow;['crow'];AN;;;ANNO ANO
crowd;['crowd'];AN;;;ANNO ANO
crown;['crown'];AN;;;ANNO ANO
crude;['crude'];AN;;;ANNO ANO
crush;['crush'];AN;;;ANNO ANO
cry;['cry'];AN;;;ANNO ANO
crystallography;['crystallography'];AN;;;ANNO ANO
cub;['cub'];AN;;;ANNO ANO
cuban;['cuban'];AN;;;ANNO ANO
cuckoo;['cuckoo'];AN;;;ANNO ANO
cucumber;['cucumber'];AN;;;ANNO ANO
cuff-links;['cuff-links'];AN;;;ANNO ANO
cultivar;['cultivar'];AN;;;ANNO ANO
cultivator;['cultivator'];AN;;;ANNO ANO
culture;['culture'];AN;;;ANNO ANO
culvert;['culvert'];AN;;;ANNO ANO
cummerbund;['cummerbund'];AN;;;ANNO ANO
cup;['cup'];AN;;;ANNO ANO
cupboard;['cupboard'];AN;;;ANNO ANO
cupcake;['cupcake'];AN;;;ANNO ANO
cupola;['cupola'];AN;;;ANNO ANO
curio;['curio'];AN;;;ANNO ANO
curl;['curl'];AN;;;ANNO ANO
curler;['curler'];AN;;;ANNO ANO
currency;['currency'];AN;;;ANNO ANO
current;['current'];AN;;;ANNO ANO
cursor;['cursor'];AN;;;ANNO ANO
curtain;['curtain'];AN;;;ANNO ANO
curve;['curve'];AN;;;ANNO ANO
cushion;['cushion'];AN;;;ANNO ANO
custard;['custard'];AN;;;ANNO ANO
custodian;['custodian'];AN;;;ANNO ANO
customer;['customer'];AN;;;ANNO ANO
cut;['cut'];AN;;;ANNO ANO
cuticle;['cuticle'];AN;;;ANNO ANO
cutlet;['cutlet'];AN;;;ANNO ANO
cutover;['cutover'];AN;;;ANNO ANO
cutting;['cutting'];AN;;;ANNO ANO
cyclamen;['cyclamen'];AN;;;ANNO ANO
cycle;['cycle'];AN;;;ANNO ANO
cyclone;['cyclone'];AN;;;ANNO ANO
cylinder;['cylinder'];AN;;;ANNO ANO
cymbal;['cymbal'];AN;;;ANNO ANO
cymbals;['cymbals'];AN;;;ANNO ANO
cynic;['cynic'];AN;;;ANNO ANO
cyst;['cyst'];AN;;;ANNO ANO
cytoplasm;['cytoplasm'];AN;;;ANNO ANO
dad;['dad'];AN;;;ANNO ANO
daffodil;['daffodil'];AN;;;ANNO ANO
dagger;['dagger'];AN;;;ANNO ANO
dahlia;['dahlia'];AN;;;ANNO ANO
daisy;['daisy'];AN;;;ANNO ANO
damage;['damage'];AN;;;ANNO ANO
dame;['dame'];AN;;;ANNO ANO
dance;['dance'];AN;;;ANNO ANO
dancer;['dancer'];AN;;;ANNO ANO
danger;['danger'];AN;;;ANNO ANO
daniel;['daniel'];AN;;;ANNO ANO
dark;['dark'];AN;;;ANNO ANO
dart;['dart'];AN;;;ANNO ANO
dash;['dash'];AN;;;ANNO ANO
dashboard;['dashboard'];AN;;;ANNO ANO
database;['database'];AN;;;ANNO ANO
date;['date'];AN;;;ANNO ANO
daughter;['daughter'];AN;;;ANNO ANO
david;['david'];AN;;;ANNO ANO
day;['day'];AN;;;ANNO ANO
daybed;['daybed'];AN;;;ANNO ANO
dead;['dead'];AN;;;ANNO ANO
deadline;['deadline'];AN;;;ANNO ANO
deal;['deal'];AN;;;ANNO ANO
dealer;['dealer'];AN;;;ANNO ANO
dear;['dear'];AN;;;ANNO ANO
death;['death'];AN;;;ANNO ANO
deathwatch;['deathwatch'];AN;;;ANNO ANO
deborah;['deborah'];AN;;;ANNO ANO
debt;['debt'];AN;;;ANNO ANO
debtor;['debtor'];AN;;;ANNO ANO
decade;['decade'];AN;;;ANNO ANO
december;['december'];AN;;;ANNO ANO
decimal;['decimal'];AN;;;ANNO ANO
decision;['decision'];AN;;;ANNO ANO
deck;['deck'];AN;;;ANNO ANO
declination;['declination'];AN;;;ANNO ANO
decongestant;['decongestant'];AN;;;ANNO ANO
decrease;['decrease'];AN;;;ANNO ANO
decryption;['decryption'];AN;;;ANNO ANO
dedication;['dedication'];AN;;;ANNO ANO
deer;['deer'];AN;;;ANNO ANO
defense;['defense'];AN;;;ANNO ANO
deficit;['deficit'];AN;;;ANNO ANO
deformation;['deformation'];AN;;;ANNO ANO
degree;['degree'];AN;;;ANNO ANO
delete;['delete'];AN;;;ANNO ANO
delivery;['delivery'];AN;;;ANNO ANO
demand;['demand'];AN;;;ANNO ANO
demur;['demur'];AN;;;ANNO ANO
den;['den'];AN;;;ANNO ANO
denim;['denim'];AN;;;ANNO ANO
dentist;['dentist'];AN;;;ANNO ANO
deodorant;['deodorant'];AN;;;ANNO ANO
department;['department'];AN;;;ANNO ANO
dependent;['dependent'];AN;;;ANNO ANO
deployment;['deployment'];AN;;;ANNO ANO
deposit;['deposit'];AN;;;ANNO ANO
depressive;['depressive'];AN;;;ANNO ANO
depth;['depth'];AN;;;ANNO ANO
deputy;['deputy'];AN;;;ANNO ANO
derby;['derby'];AN;;;ANNO ANO
derrick;['derrick'];AN;;;ANNO ANO
description;['description'];AN;;;ANNO ANO
desert;['desert'];AN;;;ANNO ANO
design;['design'];AN;;;ANNO ANO
designer;['designer'];AN;;;ANNO ANO
desire;['desire'];AN;;;ANNO ANO
desk;['desk'];AN;;;ANNO ANO
dessert;['dessert'];AN;;;ANNO ANO
destiny;['destiny'];AN;;;ANNO ANO
destroyer;['destroyer'];AN;;;ANNO ANO
destruction;['destruction'];AN;;;ANNO ANO
detail;['detail'];AN;;;ANNO ANO
detainment;['detainment'];AN;;;ANNO ANO
detective;['detective'];AN;;;ANNO ANO
detention;['detention'];AN;;;ANNO ANO
determination;['determination'];AN;;;ANNO ANO
development;['development'];AN;;;ANNO ANO
deviance;['deviance'];AN;;;ANNO ANO
dew;['dew'];AN;;;ANNO ANO
dhow;['dhow'];AN;;;ANNO ANO
diadem;['diadem'];AN;;;ANNO ANO
diamond;['diamond'];AN;;;ANNO ANO
diaphragm;['diaphragm'];AN;;;ANNO ANO
diarist;['diarist'];AN;;;ANNO ANO
dibble;['dibble'];AN;;;ANNO ANO
dickey;['dickey'];AN;;;ANNO ANO
dictaphone;['dictaphone'];AN;;;ANNO ANO
diction;['diction'];AN;;;ANNO ANO
dictionary;['dictionary'];AN;;;ANNO ANO
diet;['diet'];AN;;;ANNO ANO
dietician;['dietician'];AN;;;ANNO ANO
difference;['difference'];AN;;;ANNO ANO
differential;['differential'];AN;;;ANNO ANO
difficulty;['difficulty'];AN;;;ANNO ANO
digestion;['digestion'];AN;;;ANNO ANO
digger;['digger'];AN;;;ANNO ANO
digital;['digital'];AN;;;ANNO ANO
dilapidation;['dilapidation'];AN;;;ANNO ANO
dill;['dill'];AN;;;ANNO ANO
dime;['dime'];AN;;;ANNO ANO
dimension;['dimension'];AN;;;ANNO ANO
dimple;['dimple'];AN;;;ANNO ANO
diner;['diner'];AN;;;ANNO ANO
dinghy;['dinghy'];AN;;;ANNO ANO
dinner;['dinner'];AN;;;ANNO ANO
dinosaur;['dinosaur'];AN;;;ANNO ANO
diploma;['diploma'];AN;;;ANNO ANO
dipstick;['dipstick'];AN;;;ANNO ANO
direction;['direction'];AN;;;ANNO ANO
director;['director'];AN;;;ANNO ANO
dirndl;['dirndl'];AN;;;ANNO ANO
dirt;['dirt'];AN;;;ANNO ANO
disadvantage;['disadvantage'];AN;;;ANNO ANO
disarmament;['disarmament'];AN;;;ANNO ANO
disaster;['disaster'];AN;;;ANNO ANO
disco;['disco'];AN;;;ANNO ANO
disconnection;['disconnection'];AN;;;ANNO ANO
discount;['discount'];AN;;;ANNO ANO
discovery;['discovery'];AN;;;ANNO ANO
discrepancy;['discrepancy'];AN;;;ANNO ANO
discussion;['discussion'];AN;;;ANNO ANO
disease;['disease'];AN;;;ANNO ANO
disembodiment;['disembodiment'];AN;;;ANNO ANO
disengagement;['disengagement'];AN;;;ANNO ANO
disguise;['disguise'];AN;;;ANNO ANO
disgust;['disgust'];AN;;;ANNO ANO
dish;['dish'];AN;;;ANNO ANO
dishes;['dishes'];AN;;;ANNO ANO
dishwasher;['dishwasher'];AN;;;ANNO ANO
disk;['disk'];AN;;;ANNO ANO
display;['display'];AN;;;ANNO ANO
disposer;['disposer'];AN;;;ANNO ANO
distance;['distance'];AN;;;ANNO ANO
distribution;['distribution'];AN;;;ANNO ANO
distributor;['distributor'];AN;;;ANNO ANO
district;['district'];AN;;;ANNO ANO
divan;['divan'];AN;;;ANNO ANO
diver;['diver'];AN;;;ANNO ANO
divide;['divide'];AN;;;ANNO ANO
divider;['divider'];AN;;;ANNO ANO
diving;['diving'];AN;;;ANNO ANO
division;['division'];AN;;;ANNO ANO
dock;['dock'];AN;;;ANNO ANO
doctor;['doctor'];AN;;;ANNO ANO
document;['document'];AN;;;ANNO ANO
doe;['doe'];AN;;;ANNO ANO
dog;['dog'];AN;;;ANNO ANO
dogsled;['dogsled'];AN;;;ANNO ANO
dogwood;['dogwood'];AN;;;ANNO ANO
doll;['doll'];AN;;;ANNO ANO
dollar;['dollar'];AN;;;ANNO ANO
dolman;['dolman'];AN;;;ANNO ANO
dolphin;['dolphin'];AN;;;ANNO ANO
domain;['domain'];AN;;;ANNO ANO
donald;['donald'];AN;;;ANNO ANO
donkey;['donkey'];AN;;;ANNO ANO
donna;['donna'];AN;;;ANNO ANO
door;['door'];AN;;;ANNO ANO
doorknob;['doorknob'];AN;;;ANNO ANO
doorpost;['doorpost'];AN;;;ANNO ANO
dorothy;['dorothy'];AN;;;ANNO ANO
