Label;Split;Style;Action;Business Object;Tags
bubble;['bubble'];AN;;;bubble<>ANNO, 
bucket;['bucket'];AN;;;bucket<>ANNO, 
buckle;['buckle'];AN;;;buckle<>ANNO, 
bud;['bud'];AN;;;bud<>ANNO, 
budget;['budget'];AN;;;budget<>ANNO, 
buffer;['buffer'];AN;;;buffer<>ANNO, 
buffet;['buffet'];AN;;;buffet<>ANNO, 
bug;['bug'];AN;;;bug<>ANNO, 
buggy;['buggy'];AN;;;buggy<>ANNO, 
bugle;['bugle'];AN;;;bugle<>ANNO, 
building;['building'];AN;;;building<>ANNO, 
bulb;['bulb'];AN;;;bulb<>ANNO, 
bull;['bull'];AN;;;bull<>ANNO, 
bulldozer;['bulldozer'];AN;;;bulldozer<>ANNO, 
bullet;['bullet'];AN;;;bullet<>ANNO, 
bull-fighter;['bull-fighter'];AN;;;bull-fighter<>ANNO, 
bumper;['bumper'];AN;;;bumper<>ANNO, 
bun;['bun'];AN;;;bun<>ANNO, 
bunch;['bunch'];AN;;;bunch<>ANNO, 
bungalow;['bungalow'];AN;;;bungalow<>ANNO, 
bunghole;['bunghole'];AN;;;bunghole<>ANNO, 
bunkhouse;['bunkhouse'];AN;;;bunkhouse<>ANNO, 
burglar;['burglar'];AN;;;burglar<>ANNO, 
burlesque;['burlesque'];AN;;;burlesque<>ANNO, 
burma;['burma'];AN;;;burma<>ANNO, 
burn;['burn'];AN;;;burn<>ANNO, 
burn-out;['burn-out'];AN;;;burn-out<>ANNO, 
burst;['burst'];AN;;;burst<>ANNO, 
bus;['bus'];AN;;;bus<>ANNO, 
bush;['bush'];AN;;;bush<>ANNO, 
business;['business'];AN;;;business<>ANNO, 
bust;['bust'];AN;;;bust<>ANNO, 
bustle;['bustle'];AN;;;bustle<>ANNO, 
butane;['butane'];AN;;;butane<>ANNO, 
butcher;['butcher'];AN;;;butcher<>ANNO, 
butter;['butter'];AN;;;butter<>ANNO, 
button;['button'];AN;;;button<>ANNO, 
buy;['buy'];AN;;;buy<>ANNO, 
buyer;['buyer'];AN;;;buyer<>ANNO, 
buzzard;['buzzard'];AN;;;buzzard<>ANNO, 
cabana;['cabana'];AN;;;cabana<>ANNO, 
cabbage;['cabbage'];AN;;;cabbage<>ANNO, 
cabin;['cabin'];AN;;;cabin<>ANNO, 
cabinet;['cabinet'];AN;;;cabinet<>ANNO, 
cable;['cable'];AN;;;cable<>ANNO, 
caboose;['caboose'];AN;;;caboose<>ANNO, 
cacao;['cacao'];AN;;;cacao<>ANNO, 
cactus;['cactus'];AN;;;cactus<>ANNO, 
caddy;['caddy'];AN;;;caddy<>ANNO, 
cadet;['cadet'];AN;;;cadet<>ANNO, 
cafe;['cafe'];AN;;;cafe<>ANNO, 
caftan;['caftan'];AN;;;caftan<>ANNO, 
cake;['cake'];AN;;;cake<>ANNO, 
calcification;['calcification'];AN;;;calcification<>ANNO, 
calculation;['calculation'];AN;;;calculation<>ANNO, 
calculator;['calculator'];AN;;;calculator<>ANNO, 
calculus;['calculus'];AN;;;calculus<>ANNO, 
calendar;['calendar'];AN;;;calendar<>ANNO, 
calf;['calf'];AN;;;calf<>ANNO, 
calico;['calico'];AN;;;calico<>ANNO, 
camel;['camel'];AN;;;camel<>ANNO, 
cameo;['cameo'];AN;;;cameo<>ANNO, 
camera;['camera'];AN;;;camera<>ANNO, 
camp;['camp'];AN;;;camp<>ANNO, 
campaign;['campaign'];AN;;;campaign<>ANNO, 
campanile;['campanile'];AN;;;campanile<>ANNO, 
can;['can'];AN;;;can<>ANNO, 
canada;['canada'];AN;;;canada<>ANNO, 
canadian;['canadian'];AN;;;canadian<>ANNO, 
canal;['canal'];AN;;;canal<>ANNO, 
cancer;['cancer'];AN;;;cancer<>ANNO, 
candelabra;['candelabra'];AN;;;candelabra<>ANNO, 
candidate;['candidate'];AN;;;candidate<>ANNO, 
candle;['candle'];AN;;;candle<>ANNO, 
candy;['candy'];AN;;;candy<>ANNO, 
cane;['cane'];AN;;;cane<>ANNO, 
cannon;['cannon'];AN;;;cannon<>ANNO, 
canoe;['canoe'];AN;;;canoe<>ANNO, 
canon;['canon'];AN;;;canon<>ANNO, 
canopy;['canopy'];AN;;;canopy<>ANNO, 
canteen;['canteen'];AN;;;canteen<>ANNO, 
canvas;['canvas'];AN;;;canvas<>ANNO, 
cap;['cap'];AN;;;cap<>ANNO, 
cape;['cape'];AN;;;cape<>ANNO, 
capital;['capital'];AN;;;capital<>ANNO, 
capitulation;['capitulation'];AN;;;capitulation<>ANNO, 
capon;['capon'];AN;;;capon<>ANNO, 
cappelletti;['cappelletti'];AN;;;cappelletti<>ANNO, 
cappuccino;['cappuccino'];AN;;;cappuccino<>ANNO, 
capricorn;['capricorn'];AN;;;capricorn<>ANNO, 
captain;['captain'];AN;;;captain<>ANNO, 
caption;['caption'];AN;;;caption<>ANNO, 
car;['car'];AN;;;car<>ANNO, 
caravan;['caravan'];AN;;;caravan<>ANNO, 
carbon;['carbon'];AN;;;carbon<>ANNO, 
card;['card'];AN;;;card<>ANNO, 
cardboard;['cardboard'];AN;;;cardboard<>ANNO, 
cardigan;['cardigan'];AN;;;cardigan<>ANNO, 
care;['care'];AN;;;care<>ANNO, 
cargo;['cargo'];AN;;;cargo<>ANNO, 
carload;['carload'];AN;;;carload<>ANNO, 
carnation;['carnation'];AN;;;carnation<>ANNO, 
carol;['carol'];AN;;;carol<>ANNO, 
carotene;['carotene'];AN;;;carotene<>ANNO, 
carp;['carp'];AN;;;carp<>ANNO, 
carpenter;['carpenter'];AN;;;carpenter<>ANNO, 
carpet;['carpet'];AN;;;carpet<>ANNO, 
carport;['carport'];AN;;;carport<>ANNO, 
carriage;['carriage'];AN;;;carriage<>ANNO, 
carrier;['carrier'];AN;;;carrier<>ANNO, 
carrot;['carrot'];AN;;;carrot<>ANNO, 
carry;['carry'];AN;;;carry<>ANNO, 
cart;['cart'];AN;;;cart<>ANNO, 
cartilage;['cartilage'];AN;;;cartilage<>ANNO, 
cartload;['cartload'];AN;;;cartload<>ANNO, 
cartoon;['cartoon'];AN;;;cartoon<>ANNO, 
cartridge;['cartridge'];AN;;;cartridge<>ANNO, 
cascade;['cascade'];AN;;;cascade<>ANNO, 
case;['case'];AN;;;case<>ANNO, 
casement;['casement'];AN;;;casement<>ANNO, 
cash;['cash'];AN;;;cash<>ANNO, 
cashier;['cashier'];AN;;;cashier<>ANNO, 
casino;['casino'];AN;;;casino<>ANNO, 
casserole;['casserole'];AN;;;casserole<>ANNO, 
cassock;['cassock'];AN;;;cassock<>ANNO, 
cast;['cast'];AN;;;cast<>ANNO, 
castanet;['castanet'];AN;;;castanet<>ANNO, 
castanets;['castanets'];AN;;;castanets<>ANNO, 
castle;['castle'];AN;;;castle<>ANNO, 
cat;['cat'];AN;;;cat<>ANNO, 
catacomb;['catacomb'];AN;;;catacomb<>ANNO, 
catamaran;['catamaran'];AN;;;catamaran<>ANNO, 
category;['category'];AN;;;category<>ANNO, 
caterpillar;['caterpillar'];AN;;;caterpillar<>ANNO, 
cathedral;['cathedral'];AN;;;cathedral<>ANNO, 
catsup;['catsup'];AN;;;catsup<>ANNO, 
cattle;['cattle'];AN;;;cattle<>ANNO, 
cauliflower;['cauliflower'];AN;;;cauliflower<>ANNO, 
cause;['cause'];AN;;;cause<>ANNO, 
caution;['caution'];AN;;;caution<>ANNO, 
cave;['cave'];AN;;;cave<>ANNO, 
c-clamp;['c-clamp'];AN;;;c-clamp<>ANNO, 
cd;['cd'];AN;;;cd<>ANNO, 
ceiling;['ceiling'];AN;;;ceiling<>ANNO, 
celebration;['celebration'];AN;;;celebration<>ANNO, 
celeriac;['celeriac'];AN;;;celeriac<>ANNO, 
celery;['celery'];AN;;;celery<>ANNO, 
celeste;['celeste'];AN;;;celeste<>ANNO, 
cell;['cell'];AN;;;cell<>ANNO, 
cellar;['cellar'];AN;;;cellar<>ANNO, 
cello;['cello'];AN;;;cello<>ANNO, 
celsius;['celsius'];AN;;;celsius<>ANNO, 
cement;['cement'];AN;;;cement<>ANNO, 
cemetery;['cemetery'];AN;;;cemetery<>ANNO, 
cenotaph;['cenotaph'];AN;;;cenotaph<>ANNO, 
census;['census'];AN;;;census<>ANNO, 
cent;['cent'];AN;;;cent<>ANNO, 
centenarian;['centenarian'];AN;;;centenarian<>ANNO, 
center;['center'];AN;;;center<>ANNO, 
centimeter;['centimeter'];AN;;;centimeter<>ANNO, 
centurion;['centurion'];AN;;;centurion<>ANNO, 
century;['century'];AN;;;century<>ANNO, 
cephalopod;['cephalopod'];AN;;;cephalopod<>ANNO, 
ceramic;['ceramic'];AN;;;ceramic<>ANNO, 
cereal;['cereal'];AN;;;cereal<>ANNO, 
certification;['certification'];AN;;;certification<>ANNO, 
cesspool;['cesspool'];AN;;;cesspool<>ANNO, 
chador;['chador'];AN;;;chador<>ANNO, 
chafe;['chafe'];AN;;;chafe<>ANNO, 
chain;['chain'];AN;;;chain<>ANNO, 
chainstay;['chainstay'];AN;;;chainstay<>ANNO, 
chair;['chair'];AN;;;chair<>ANNO, 
chairlift;['chairlift'];AN;;;chairlift<>ANNO, 
chairman;['chairman'];AN;;;chairman<>ANNO, 
chairperson;['chairperson'];AN;;;chairperson<>ANNO, 
chairwoman;['chairwoman'];AN;;;chairwoman<>ANNO, 
chaise;['chaise'];AN;;;chaise<>ANNO, 
chalet;['chalet'];AN;;;chalet<>ANNO, 
chalice;['chalice'];AN;;;chalice<>ANNO, 
chalk;['chalk'];AN;;;chalk<>ANNO, 
champion;['champion'];AN;;;champion<>ANNO, 
chance;['chance'];AN;;;chance<>ANNO, 
chandelier;['chandelier'];AN;;;chandelier<>ANNO, 
change;['change'];AN;;;change<>ANNO, 
channel;['channel'];AN;;;channel<>ANNO, 
chap;['chap'];AN;;;chap<>ANNO, 
chapel;['chapel'];AN;;;chapel<>ANNO, 
character;['character'];AN;;;character<>ANNO, 
chard;['chard'];AN;;;chard<>ANNO, 
charge;['charge'];AN;;;charge<>ANNO, 
charity;['charity'];AN;;;charity<>ANNO, 
charlatan;['charlatan'];AN;;;charlatan<>ANNO, 
charles;['charles'];AN;;;charles<>ANNO, 
charm;['charm'];AN;;;charm<>ANNO, 
chart;['chart'];AN;;;chart<>ANNO, 
chastity;['chastity'];AN;;;chastity<>ANNO, 
chasuble;['chasuble'];AN;;;chasuble<>ANNO, 
chateau;['chateau'];AN;;;chateau<>ANNO, 
chauffeur;['chauffeur'];AN;;;chauffeur<>ANNO, 
chauvinist;['chauvinist'];AN;;;chauvinist<>ANNO, 
check;['check'];AN;;;check<>ANNO, 
checkroom;['checkroom'];AN;;;checkroom<>ANNO, 
cheek;['cheek'];AN;;;cheek<>ANNO, 
cheese;['cheese'];AN;;;cheese<>ANNO, 
cheetah;['cheetah'];AN;;;cheetah<>ANNO, 
chef;['chef'];AN;;;chef<>ANNO, 
chemistry;['chemistry'];AN;;;chemistry<>ANNO, 
cheque;['cheque'];AN;;;cheque<>ANNO, 
cherries;['cherries'];AN;;;cherries<>ANNO, 
cherry;['cherry'];AN;;;cherry<>ANNO, 
chess;['chess'];AN;;;chess<>ANNO, 
chest;['chest'];AN;;;chest<>ANNO, 
chick;['chick'];AN;;;chick<>ANNO, 
chicken;['chicken'];AN;;;chicken<>ANNO, 
chicory;['chicory'];AN;;;chicory<>ANNO, 
chief;['chief'];AN;;;chief<>ANNO, 
chiffonier;['chiffonier'];AN;;;chiffonier<>ANNO, 
child;['child'];AN;;;child<>ANNO, 
childhood;['childhood'];AN;;;childhood<>ANNO, 
children;['children'];AN;;;children<>ANNO, 
chill;['chill'];AN;;;chill<>ANNO, 
chime;['chime'];AN;;;chime<>ANNO, 
chimpanzee;['chimpanzee'];AN;;;chimpanzee<>ANNO, 
chin;['chin'];AN;;;chin<>ANNO, 
china;['china'];AN;;;china<>ANNO, 
chinese;['chinese'];AN;;;chinese<>ANNO, 
chino;['chino'];AN;;;chino<>ANNO, 
chipmunk;['chipmunk'];AN;;;chipmunk<>ANNO, 
chit-chat;['chit-chat'];AN;;;chit-chat<>ANNO, 
chivalry;['chivalry'];AN;;;chivalry<>ANNO, 
chive;['chive'];AN;;;chive<>ANNO, 
chocolate;['chocolate'];AN;;;chocolate<>ANNO, 
choice;['choice'];AN;;;choice<>ANNO, 
choker;['choker'];AN;;;choker<>ANNO, 
chop;['chop'];AN;;;chop<>ANNO, 
chopstick;['chopstick'];AN;;;chopstick<>ANNO, 
chord;['chord'];AN;;;chord<>ANNO, 
chowder;['chowder'];AN;;;chowder<>ANNO, 
christmas;['christmas'];AN;;;christmas<>ANNO, 
christopher;['christopher'];AN;;;christopher<>ANNO, 
chrome;['chrome'];AN;;;chrome<>ANNO, 
chromolithograph;['chromolithograph'];AN;;;chromolithograph<>ANNO, 
chronograph;['chronograph'];AN;;;chronograph<>ANNO, 
chronometer;['chronometer'];AN;;;chronometer<>ANNO, 
chub;['chub'];AN;;;chub<>ANNO, 
chug;['chug'];AN;;;chug<>ANNO, 
church;['church'];AN;;;church<>ANNO, 
churn;['churn'];AN;;;churn<>ANNO, 
cicada;['cicada'];AN;;;cicada<>ANNO, 
cinema;['cinema'];AN;;;cinema<>ANNO, 
circle;['circle'];AN;;;circle<>ANNO, 
circulation;['circulation'];AN;;;circulation<>ANNO, 
circumference;['circumference'];AN;;;circumference<>ANNO, 
cirrus;['cirrus'];AN;;;cirrus<>ANNO, 
citizenship;['citizenship'];AN;;;citizenship<>ANNO, 
city;['city'];AN;;;city<>ANNO, 
civilisation;['civilisation'];AN;;;civilisation<>ANNO, 
clam;['clam'];AN;;;clam<>ANNO, 
clank;['clank'];AN;;;clank<>ANNO, 
clapboard;['clapboard'];AN;;;clapboard<>ANNO, 
clarinet;['clarinet'];AN;;;clarinet<>ANNO, 
clasp;['clasp'];AN;;;clasp<>ANNO, 
class;['class'];AN;;;class<>ANNO, 
claus;['claus'];AN;;;claus<>ANNO, 
clave;['clave'];AN;;;clave<>ANNO, 
clavicle;['clavicle'];AN;;;clavicle<>ANNO, 
clavier;['clavier'];AN;;;clavier<>ANNO, 
cleaner;['cleaner'];AN;;;cleaner<>ANNO, 
cleat;['cleat'];AN;;;cleat<>ANNO, 
cleavage;['cleavage'];AN;;;cleavage<>ANNO, 
clef;['clef'];AN;;;clef<>ANNO, 
cleric;['cleric'];AN;;;cleric<>ANNO, 
clerk;['clerk'];AN;;;clerk<>ANNO, 
click;['click'];AN;;;click<>ANNO, 
client;['client'];AN;;;client<>ANNO, 
cliff;['cliff'];AN;;;cliff<>ANNO, 
climb;['climb'];AN;;;climb<>ANNO, 
clip;['clip'];AN;;;clip<>ANNO, 
clipper;['clipper'];AN;;;clipper<>ANNO, 
cloak;['cloak'];AN;;;cloak<>ANNO, 
cloakroom;['cloakroom'];AN;;;cloakroom<>ANNO, 
clock;['clock'];AN;;;clock<>ANNO, 
clockwork;['clockwork'];AN;;;clockwork<>ANNO, 
clogs;['clogs'];AN;;;clogs<>ANNO, 
cloister;['cloister'];AN;;;cloister<>ANNO, 
closet;['closet'];AN;;;closet<>ANNO, 
cloth;['cloth'];AN;;;cloth<>ANNO, 
clothes;['clothes'];AN;;;clothes<>ANNO, 
clothing;['clothing'];AN;;;clothing<>ANNO, 
cloud;['cloud'];AN;;;cloud<>ANNO, 
cloudburst;['cloudburst'];AN;;;cloudburst<>ANNO, 
cloudy;['cloudy'];AN;;;cloudy<>ANNO, 
clove;['clove'];AN;;;clove<>ANNO, 
clover;['clover'];AN;;;clover<>ANNO, 
club;['club'];AN;;;club<>ANNO, 
clutch;['clutch'];AN;;;clutch<>ANNO, 
coach;['coach'];AN;;;coach<>ANNO, 
coal;['coal'];AN;;;coal<>ANNO, 
coast;['coast'];AN;;;coast<>ANNO, 
coat;['coat'];AN;;;coat<>ANNO, 
cob;['cob'];AN;;;cob<>ANNO, 
cobweb;['cobweb'];AN;;;cobweb<>ANNO, 
cockpit;['cockpit'];AN;;;cockpit<>ANNO, 
cockroach;['cockroach'];AN;;;cockroach<>ANNO, 
cocktail;['cocktail'];AN;;;cocktail<>ANNO, 
cocoa;['cocoa'];AN;;;cocoa<>ANNO, 
cod;['cod'];AN;;;cod<>ANNO, 
codon;['codon'];AN;;;codon<>ANNO, 
codpiece;['codpiece'];AN;;;codpiece<>ANNO, 
coevolution;['coevolution'];AN;;;coevolution<>ANNO, 
coffee;['coffee'];AN;;;coffee<>ANNO, 
coffin;['coffin'];AN;;;coffin<>ANNO, 
coil;['coil'];AN;;;coil<>ANNO, 
coin;['coin'];AN;;;coin<>ANNO, 
coinsurance;['coinsurance'];AN;;;coinsurance<>ANNO, 
coke;['coke'];AN;;;coke<>ANNO, 
cold;['cold'];AN;;;cold<>ANNO, 
coliseum;['coliseum'];AN;;;coliseum<>ANNO, 
collar;['collar'];AN;;;collar<>ANNO, 
collection;['collection'];AN;;;collection<>ANNO, 
college;['college'];AN;;;college<>ANNO, 
collision;['collision'];AN;;;collision<>ANNO, 
colloquia;['colloquia'];AN;;;colloquia<>ANNO, 
colombia;['colombia'];AN;;;colombia<>ANNO, 
colon;['colon'];AN;;;colon<>ANNO, 
colonisation;['colonisation'];AN;;;colonisation<>ANNO, 
colony;['colony'];AN;;;colony<>ANNO, 
color;['color'];AN;;;color<>ANNO, 
colt;['colt'];AN;;;colt<>ANNO, 
column;['column'];AN;;;column<>ANNO, 
columnist;['columnist'];AN;;;columnist<>ANNO, 
comb;['comb'];AN;;;comb<>ANNO, 
combat;['combat'];AN;;;combat<>ANNO, 
combination;['combination'];AN;;;combination<>ANNO, 
comfort;['comfort'];AN;;;comfort<>ANNO, 
comfortable;['comfortable'];AN;;;comfortable<>ANNO, 
comic;['comic'];AN;;;comic<>ANNO, 
comma;['comma'];AN;;;comma<>ANNO, 
command;['command'];AN;;;command<>ANNO, 
commercial;['commercial'];AN;;;commercial<>ANNO, 
commission;['commission'];AN;;;commission<>ANNO, 
committee;['committee'];AN;;;committee<>ANNO, 
communicant;['communicant'];AN;;;communicant<>ANNO, 
communication;['communication'];AN;;;communication<>ANNO, 
community;['community'];AN;;;community<>ANNO, 
company;['company'];AN;;;company<>ANNO, 
comparison;['comparison'];AN;;;comparison<>ANNO, 
competition;['competition'];AN;;;competition<>ANNO, 
competitor;['competitor'];AN;;;competitor<>ANNO, 
complement;['complement'];AN;;;complement<>ANNO, 
complex;['complex'];AN;;;complex<>ANNO, 
component;['component'];AN;;;component<>ANNO, 
comportment;['comportment'];AN;;;comportment<>ANNO, 
composer;['composer'];AN;;;composer<>ANNO, 
composition;['composition'];AN;;;composition<>ANNO, 
compost;['compost'];AN;;;compost<>ANNO, 
compulsion;['compulsion'];AN;;;compulsion<>ANNO, 
computer;['computer'];AN;;;computer<>ANNO, 
comradeship;['comradeship'];AN;;;comradeship<>ANNO, 
concert;['concert'];AN;;;concert<>ANNO, 
concrete;['concrete'];AN;;;concrete<>ANNO, 
condition;['condition'];AN;;;condition<>ANNO, 
condominium;['condominium'];AN;;;condominium<>ANNO, 
condor;['condor'];AN;;;condor<>ANNO, 
conductor;['conductor'];AN;;;conductor<>ANNO, 
cone;['cone'];AN;;;cone<>ANNO, 
confectionery;['confectionery'];AN;;;confectionery<>ANNO, 
conference;['conference'];AN;;;conference<>ANNO, 
confidence;['confidence'];AN;;;confidence<>ANNO, 
confirmation;['confirmation'];AN;;;confirmation<>ANNO, 
conflict;['conflict'];AN;;;conflict<>ANNO, 
conga;['conga'];AN;;;conga<>ANNO, 
congo;['congo'];AN;;;congo<>ANNO, 
congressman;['congressman'];AN;;;congressman<>ANNO, 
congressperson;['congressperson'];AN;;;congressperson<>ANNO, 
congresswoman;['congresswoman'];AN;;;congresswoman<>ANNO, 
conifer;['conifer'];AN;;;conifer<>ANNO, 
connection;['connection'];AN;;;connection<>ANNO, 
consent;['consent'];AN;;;consent<>ANNO, 
consequence;['consequence'];AN;;;consequence<>ANNO, 
console;['console'];AN;;;console<>ANNO, 
consonant;['consonant'];AN;;;consonant<>ANNO, 
conspirator;['conspirator'];AN;;;conspirator<>ANNO, 
constant;['constant'];AN;;;constant<>ANNO, 
constellation;['constellation'];AN;;;constellation<>ANNO, 
construction;['construction'];AN;;;construction<>ANNO, 
consul;['consul'];AN;;;consul<>ANNO, 
consulate;['consulate'];AN;;;consulate<>ANNO, 
contact lens;['contact lens'];AN;;;contact lens<>ANNO, 
contagion;['contagion'];AN;;;contagion<>ANNO, 
contest;['contest'];AN;;;contest<>ANNO, 
context;['context'];AN;;;context<>ANNO, 
continent;['continent'];AN;;;continent<>ANNO, 
contract;['contract'];AN;;;contract<>ANNO, 
contrail;['contrail'];AN;;;contrail<>ANNO, 
contrary;['contrary'];AN;;;contrary<>ANNO, 
contribution;['contribution'];AN;;;contribution<>ANNO, 
control;['control'];AN;;;control<>ANNO, 
convection;['convection'];AN;;;convection<>ANNO, 
convert;['convert'];AN;;;convert<>ANNO, 
convertible;['convertible'];AN;;;convertible<>ANNO, 
cook;['cook'];AN;;;cook<>ANNO, 
cookie;['cookie'];AN;;;cookie<>ANNO, 
cooking;['cooking'];AN;;;cooking<>ANNO, 
coonskin;['coonskin'];AN;;;coonskin<>ANNO, 
cope;['cope'];AN;;;cope<>ANNO, 
cop-out;['cop-out'];AN;;;cop-out<>ANNO, 
copper;['copper'];AN;;;copper<>ANNO, 
co-producer;['co-producer'];AN;;;co-producer<>ANNO, 
copy;['copy'];AN;;;copy<>ANNO, 
copyright;['copyright'];AN;;;copyright<>ANNO, 
copywriter;['copywriter'];AN;;;copywriter<>ANNO, 
cord;['cord'];AN;;;cord<>ANNO, 
corduroy;['corduroy'];AN;;;corduroy<>ANNO, 
cork;['cork'];AN;;;cork<>ANNO, 
cormorant;['cormorant'];AN;;;cormorant<>ANNO, 
corn;['corn'];AN;;;corn<>ANNO, 
cornerstone;['cornerstone'];AN;;;cornerstone<>ANNO, 
cornet;['cornet'];AN;;;cornet<>ANNO, 
corral;['corral'];AN;;;corral<>ANNO, 
correspondent;['correspondent'];AN;;;correspondent<>ANNO, 
corridor;['corridor'];AN;;;corridor<>ANNO, 
corsage;['corsage'];AN;;;corsage<>ANNO, 
cost;['cost'];AN;;;cost<>ANNO, 
costume;['costume'];AN;;;costume<>ANNO, 
cot;['cot'];AN;;;cot<>ANNO, 
cottage;['cottage'];AN;;;cottage<>ANNO, 
cotton;['cotton'];AN;;;cotton<>ANNO, 
couch;['couch'];AN;;;couch<>ANNO, 
cougar;['cougar'];AN;;;cougar<>ANNO, 
cough;['cough'];AN;;;cough<>ANNO, 
council;['council'];AN;;;council<>ANNO, 
councilman;['councilman'];AN;;;councilman<>ANNO, 
councilor;['councilor'];AN;;;councilor<>ANNO, 
councilperson;['councilperson'];AN;;;councilperson<>ANNO, 
councilwoman;['councilwoman'];AN;;;councilwoman<>ANNO, 
counter;['counter'];AN;;;counter<>ANNO, 
counter-force;['counter-force'];AN;;;counter-force<>ANNO, 
countess;['countess'];AN;;;countess<>ANNO, 
country;['country'];AN;;;country<>ANNO, 
couple;['couple'];AN;;;couple<>ANNO, 
courage;['courage'];AN;;;courage<>ANNO, 
course;['course'];AN;;;course<>ANNO, 
court;['court'];AN;;;court<>ANNO, 
cousin;['cousin'];AN;;;cousin<>ANNO, 
covariate;['covariate'];AN;;;covariate<>ANNO, 
cover;['cover'];AN;;;cover<>ANNO, 
coverall;['coverall'];AN;;;coverall<>ANNO, 
cow;['cow'];AN;;;cow<>ANNO, 
cowbell;['cowbell'];AN;;;cowbell<>ANNO, 
cowboy;['cowboy'];AN;;;cowboy<>ANNO, 
crab;['crab'];AN;;;crab<>ANNO, 
crack;['crack'];AN;;;crack<>ANNO, 
cracker;['cracker'];AN;;;cracker<>ANNO, 
crackers;['crackers'];AN;;;crackers<>ANNO, 
cradle;['cradle'];AN;;;cradle<>ANNO, 
craftsman;['craftsman'];AN;;;craftsman<>ANNO, 
crash;['crash'];AN;;;crash<>ANNO, 
crate;['crate'];AN;;;crate<>ANNO, 
cravat;['cravat'];AN;;;cravat<>ANNO, 
craw;['craw'];AN;;;craw<>ANNO, 
crawdad;['crawdad'];AN;;;crawdad<>ANNO, 
crayfish;['crayfish'];AN;;;crayfish<>ANNO, 
crayon;['crayon'];AN;;;crayon<>ANNO, 
cream;['cream'];AN;;;cream<>ANNO, 
creative;['creative'];AN;;;creative<>ANNO, 
creator;['creator'];AN;;;creator<>ANNO, 
creature;['creature'];AN;;;creature<>ANNO, 
creche;['creche'];AN;;;creche<>ANNO, 
credenza;['credenza'];AN;;;credenza<>ANNO, 
credit;['credit'];AN;;;credit<>ANNO, 
creditor;['creditor'];AN;;;creditor<>ANNO, 
creek;['creek'];AN;;;creek<>ANNO, 
creme brulee;['creme brulee'];AN;;;creme brulee<>ANNO, 
crest;['crest'];AN;;;crest<>ANNO, 
crew;['crew'];AN;;;crew<>ANNO, 
crib;['crib'];AN;;;crib<>ANNO, 
cribbage;['cribbage'];AN;;;cribbage<>ANNO, 
cricket;['cricket'];AN;;;cricket<>ANNO, 
cricketer;['cricketer'];AN;;;cricketer<>ANNO, 
crime;['crime'];AN;;;crime<>ANNO, 
criminal;['criminal'];AN;;;criminal<>ANNO, 
crinoline;['crinoline'];AN;;;crinoline<>ANNO, 
criteria;['criteria'];AN;;;criteria<>ANNO, 
criterion;['criterion'];AN;;;criterion<>ANNO, 
criticism;['criticism'];AN;;;criticism<>ANNO, 
crocodile;['crocodile'];AN;;;crocodile<>ANNO, 
crocus;['crocus'];AN;;;crocus<>ANNO, 
croissant;['croissant'];AN;;;croissant<>ANNO, 
crook;['crook'];AN;;;crook<>ANNO, 
crop;['crop'];AN;;;crop<>ANNO, 
cross;['cross'];AN;;;cross<>ANNO, 
cross-contamination;['cross-contamination'];AN;;;cross-contamination<>ANNO, 
cross-stitch;['cross-stitch'];AN;;;cross-stitch<>ANNO, 
crotch;['crotch'];AN;;;crotch<>ANNO, 
croup;['croup'];AN;;;croup<>ANNO, 
crow;['crow'];AN;;;crow<>ANNO, 
crowd;['crowd'];AN;;;crowd<>ANNO, 
crown;['crown'];AN;;;crown<>ANNO, 
crude;['crude'];AN;;;crude<>ANNO, 
crush;['crush'];AN;;;crush<>ANNO, 
cry;['cry'];AN;;;cry<>ANNO, 
crystallography;['crystallography'];AN;;;crystallography<>ANNO, 
cub;['cub'];AN;;;cub<>ANNO, 
cuban;['cuban'];AN;;;cuban<>ANNO, 
cuckoo;['cuckoo'];AN;;;cuckoo<>ANNO, 
cucumber;['cucumber'];AN;;;cucumber<>ANNO, 
cuff-links;['cuff-links'];AN;;;cuff-links<>ANNO, 
cultivar;['cultivar'];AN;;;cultivar<>ANNO, 
cultivator;['cultivator'];AN;;;cultivator<>ANNO, 
culture;['culture'];AN;;;culture<>ANNO, 
culvert;['culvert'];AN;;;culvert<>ANNO, 
cummerbund;['cummerbund'];AN;;;cummerbund<>ANNO, 
cup;['cup'];AN;;;cup<>ANNO, 
cupboard;['cupboard'];AN;;;cupboard<>ANNO, 
cupcake;['cupcake'];AN;;;cupcake<>ANNO, 
cupola;['cupola'];AN;;;cupola<>ANNO, 
curio;['curio'];AN;;;curio<>ANNO, 
curl;['curl'];AN;;;curl<>ANNO, 
curler;['curler'];AN;;;curler<>ANNO, 
currency;['currency'];AN;;;currency<>ANNO, 
current;['current'];AN;;;current<>ANNO, 
cursor;['cursor'];AN;;;cursor<>ANNO, 
curtain;['curtain'];AN;;;curtain<>ANNO, 
curve;['curve'];AN;;;curve<>ANNO, 
cushion;['cushion'];AN;;;cushion<>ANNO, 
custard;['custard'];AN;;;custard<>ANNO, 
custodian;['custodian'];AN;;;custodian<>ANNO, 
customer;['customer'];AN;;;customer<>ANNO, 
cut;['cut'];AN;;;cut<>ANNO, 
cuticle;['cuticle'];AN;;;cuticle<>ANNO, 
