Model ID;Label;Split;Style;Action;Business Object;Addition;Tags
292;bill wholesale customer;;VO;bill;wholesale customer;;
599;;;;;;;
962;billing account management;;AN;manage;billing account;;
176;billing and collections;;AN_ING;bill;;;
765;billing and collections;;AN_ING;bill;;;
773;billing and collections;;AN_ING;bill;;;
131;billing arrangement;;AN;arrange;billing;;
314;billing arrangement;;AN;arrange;billing;;
894;billing management;;AN;manage;billing;;
965;billing management;;AN;manage;billing;;
965;billing support;;AN;support;billing;;
894;billing support chq;;AN;support;billing;;
292;billing the customer;;AN_ING;bill;the customer;;
675;block ctn for bar;;VO;block;ctn;for bar;
684;block ctns for bar;;VO;block;ctns;for bar;
433;block old sim card;;VO;block;old sim card;;
62;block pdp set up;;VO;set up;block pdp;;
62;block pdp set up;;VO;set up;block pdp;;
62;block pdp set up;;VO;set up;block pdp;;
349;block pdp set up;;VO;set up;block pdp;;
349;block pdp set up;;VO;set up;block pdp;;
349;block pdp set up;;VO;set up;block pdp;;
961;book in sap evo;;VO;book;;in sap evo;
966;book products back in stock;;VO;book;products back;in stock;
69;bop: deliver site connectivity;;VO;deliver;site connectivity;;
69;bop: provide date to deliver site connectivity;;VO;provide;date;to deliver site connectivity;
69;bop: provide intermediate response;;VO;provide;intermediate response;;
393;brief channel partners;;VO;brief;channel partners;;
196;brief departments;;VO;brief;departments;;
37;bring delivery forward;;VO;bring;delivery forward;;
273;bring delivery forward;;VO;bring;delivery forward;;
119;browse and select csv file for upload;;VO;browse and select;csv file;for upload;
222;browse and select csv file for upload;;VO;browse and select;csv file;for upload;
452;browse offers;;VO;browse;offers;;
593;browse to eforum;;VO;browse;;to eforum;
77;browse to myvodafone;;VO;browse;;to myvodafone;
772;browse to myvodafone zakelijk;;VO;browse;;to myvodafone zakelijk;
866;bss order decomposition;;AN;decompose;bss order;;
19;build e2e monitoring tooling;;VO;build;e2e monitoring tooling;;
994;build pop;;VO;build;pop;;
692;build site;;VO;build;site;;
279;build software;;VO;build;software;;
67;bundle advice;;VO;bundle;advice;;
163;business partners;;NA;;business partners;;
229;business partners;;NA;;business partners;;
589;bypass and set credit status to value;;VO;bypass and set;credit status;to value;
474;c compose bill;;VO;compose;bill;;
474;c interconnection charges;;AN;charges;interconnection cly;;
474;c roaming charges;;AN;charges;roaming cly;;
474;c send bill;;VO;send;bill;;
474;c share content service transactions;;VO;share;content service transactions;;
474;c share monthly access fee transactions;;VO;share;access fee transactions;;
474;c share usage fee transactions;;VO;share;usage fee transactions;;
62;calculate price per mb;;VO;calculate;price per mb;;
349;calculate price per mb;;VO;calculate;price per mb;;
996;calculate prices;;VO;calculate;prices;;
936;calculate required capacity;;VO;calculate;required capacity;;
366;calculate revenue share and pay;;VO;calculate;revenue share and pay;;
92;calculate vat;;VO;calculate;vat;;
399;call assistence 1st line;;VO;call;assistence 1st line;;
399;call assistence 2nd line;;VO;call;assistence 2nd line;;
399;call assistence 3th line;;VO;call;assistence 3th line;;
52;call cm;;VO;call;cm;;
415;call cm;;VO;call;cm;;
828;call cm;;VO;call;cm;;
338;call cm agent use;;VO;call;cm agent use;;
67;call customer;;VO;call;customer;;
384;call customer;;VO;call;customer;;
626;call customer;;VO;call;customer;;
729;call customer;;VO;call;customer;;
358;call it helpdesk;;VO;call;it helpdesk;;
543;call ivr;;VO;call;ivr;;
733;call managed service customer;;VO;call;managed service customer;;
53;call settings;;VO;call;settings;;
825;call telco of origin for additional info;;VO;call;telco;of origin for additional info;
49;call telesales;;VO;call;telesales;;
492;call telesales;;VO;call;telesales;;
378;call vodafone cm distribution services to unlock retention offer;;VO;call;vodafone cm distribution services;to unlock retention offer;
93;campaign management;;AN;manage;campaign;;
94;campaign management;;AN;manage;campaign;;
292;campaign management;;AN;manage;campaign;;
867;campaign management;;AN;manage;campaign;;
949;campaign management;;AN;manage;campaign;;
7;cancel adsl connections;;VO;cancel;adsl connections;;
913;cancel adsl connections;;VO;cancel;adsl connections;;
652;cancel agreement;;VO;cancel;agreement;;
888;cancel cancellation;;VO;cancel;cancellation;;
123;cancel completion;;VO;cancel;completion;;
888;cancel connection;;VO;cancel;connection;;
59;cancel contract;;VO;cancel;contract;;
518;cancel contract;;VO;cancel;contract;;
933;cancel contract;;VO;cancel;contract;;
934;cancel contract;;VO;cancel;contract;;
934;cancel contract by mail;;VO;cancel;contract;by mail;
934;cancel contract by phone;;VO;cancel;contract;by phone;
278;cancel ctn;;VO;cancel;ctn;;
854;cancel ctn;;VO;cancel;ctn;;
126;cancel delivery;;VO;cancel;delivery;;
292;cancel delivery;;VO;cancel;delivery;;
778;cancel final offer;;VO;cancel;final offer;;
123;cancel future case request;;VO;cancel;future case request;;
641;cancel future cease request;;VO;cancel;future cease request;;
129;cancel harware order;;VO;cancel;harware order;;
676;cancel nrsp order;;VO;cancel;nrsp order;;
867;cancel number range;;VO;cancel;number range;;
949;cancel number range;;VO;cancel;number range;;
778;cancel offer;;VO;cancel;offer;;
778;cancel offer;;VO;cancel;offer;;
17;cancel online acquisition order;;VO;cancel;online acquisition order;;
72;cancel online acquisition order;;VO;cancel;online acquisition order;;
137;cancel online acquisition order;;VO;cancel;online acquisition order;;
566;cancel online acquisition order;;VO;cancel;online acquisition order;;
373;cancel online acquisition order oud;;VO;cancel;online acquisition order oud;;
478;cancel online order bc;;VO;cancel;online order bc;;
278;cancel open number porting request;;VO;cancel;open number porting request;;
17;cancel order;;VO;cancel;order;;
34;cancel order;;VO;cancel;order;;
67;cancel order;;VO;cancel;order;;
72;cancel order;;VO;cancel;order;;
86;cancel order;;VO;cancel;order;;
123;cancel order;;VO;cancel;order;;
143;cancel order;;VO;cancel;order;;
234;cancel order;;VO;cancel;order;;
328;cancel order;;VO;cancel;order;;
373;cancel order;;VO;cancel;order;;
374;cancel order;;VO;cancel;order;;
376;cancel order;;VO;cancel;order;;
377;cancel order;;VO;cancel;order;;
378;cancel order;;VO;cancel;order;;
386;cancel order;;VO;cancel;order;;
471;cancel order;;VO;cancel;order;;
496;cancel order;;VO;cancel;order;;
511;cancel order;;VO;cancel;order;;
561;cancel order;;VO;cancel;order;;
572;cancel order;;VO;cancel;order;;
696;cancel order;;VO;cancel;order;;
767;cancel order;;VO;cancel;order;;
854;cancel order;;VO;cancel;order;;
885;cancel order;;VO;cancel;order;;
933;cancel order;;VO;cancel;order;;
42;cancel order new handset;;VO;cancel;order new handset;;
419;cancel order primary sim;;VO;cancel;order primary sim;;
419;cancel order secondary sim;;VO;cancel;order secondary sim;;
419;cancel order secondary sim;;VO;cancel;order secondary sim;;
21;;;;;;;
495;cancel partial retention order;;VO;cancel;partial retention order;;
857;cancel payment agreement and set reason;;VO;cancel;payment agreement and set reason;;
292;cancel payment arrangement;;VO;cancel;payment arrangement;;
42;cancel port mobile number;;VO;cancel;port mobile number;;
419;cancel primary ctn;;VO;cancel;primary ctn;;
536;cancel reservations;;VO;cancel;reservations;;
958;cancel reservations;;VO;cancel;reservations;;
452;cancel sec sim;;VO;cancel;sec sim;;
933;cancel secondairy sim;;VO;cancel;secondairy sim;;
211;cancel secondary sim;;VO;cancel;secondary sim;;
42;cancel sim card;;VO;cancel;sim card;;
283;cancel soc;;VO;cancel;soc;;
652;cancel subscriber;;VO;cancel;subscriber;;
652;cancel subscription;;VO;cancel;subscription;;
776;cancel vodafiber;;VO;cancel;vodafiber;;
789;cancel vom order;;VO;cancel;vom order;;
439;cancell accounts in ascima;;VO;cancell;accounts;in ascima;
223;capacity management;;AN;manage;capacity;;
765;capacity management;;AN;manage;capacity;;
867;capacity management;;AN;manage;capacity;;
949;capacity management;;AN;manage;capacity;;
773;capacity management;;AN;manage;capacity;;
962;capacity upgrade and management;;AN;upgrade, manage;capacity;;
242;capcha / email check;;AN;check;capcha / email;;
775;capture account;;VO;capture;account;;
789;capture additional order package details;;VO;capture;additional order package details;;
318;capture address details;;VO;capture;address details;;
947;capture administrator contact information;;VO;capture;administrator contact information;;
254;capture all added equipment;;VO;capture;all added equipment;;
954;capture all added equipment;;VO;capture;all added equipment;;
13;capture and save port in parameters;;VO;capture and save;port;in parameters;
243;capture authentication information;;VO;capture;authentication information;;
311;capture bank account details;;VO;capture;bank account details;;
31;capture bank account name and number;;VO;capture;bank account name and number;;
275;capture bank account name and number;;VO;capture;bank account name and number;;
947;capture business contact address;;VO;capture;business contact address;;
846;capture cc number;;VO;capture;cc number;;
292;capture changed collection strategy;;VO;capture;changed collection strategy;;
51;capture changes;;VO;capture;changes;;
51;capture changes;;VO;capture;changes;;
875;capture collection strategy;;VO;capture;collection strategy;;
875;capture collection strategy;;VO;capture;collection strategy;;
875;capture collection strategy;;VO;capture;collection strategy;;
947;capture company information;;VO;capture;company information;;
39;;;;;;;
263;;;;;;;
453;capture configuration;;VO;capture;configuration;;
192;capture contact details;;VO;capture;contact details;;
222;capture contact details;;VO;capture;contact details;;
282;capture contact details;;VO;capture;contact details;;
222;capture contacts for deletion;;VO;capture;contacts;for deletion;
846;capture credit card number;;VO;capture;credit card number;;
282;capture customer details;;VO;capture;customer details;;
31;capture customers approval;;VO;capture;customers approval;;
786;capture debt reason;;VO;capture;debt reason;;
7;capture deletion;;VO;capture;deletion;;
947;capture director information;;VO;capture;director information;;
31;capture e mail address;;VO;capture;e mail address;;
32;capture email address;;VO;capture;email address;;
119;capture end user details;;VO;capture;end user details;;
789;capture fixed line porting details;;VO;capture;fixed line porting details;;
85;capture fixed seat details;;VO;capture;fixed seat details;;
117;capture intermediate statusses;;VO;capture;intermediate statusses;;
747;capture intermediate statusses;;VO;capture;intermediate statusses;;
39;capture kvk;;VO;capture;kvk;;
263;capture kvk;;VO;capture;kvk;;
7;capture label;;VO;capture;label;;
7;capture label name;;VO;capture;label name;;
39;capture main contact details;;VO;capture;main contact details;;
263;capture main contact details;;VO;capture;main contact details;;
947;capture main contact information;;VO;capture;main contact information;;
43;capture manual completion;;VO;capture;manual completion;;
43;capture manual completion;;VO;capture;manual completion;;
887;capture manual completion;;VO;capture;manual completion;;
887;capture manual completion;;VO;capture;manual completion;;
6;capture mobile portin details;;VO;capture;mobile portin details;;
85;capture mobile seat details;;VO;capture;mobile seat details;;
85;capture msisdn details;;VO;capture;msisdn details;;
37;capture new addresss;;VO;capture;new addresss;;
51;capture new pin;;VO;capture;new pin;;
133;capture new requested products;;VO;capture;new requested products;;
792;capture notification;;VO;capture;notification;;
254;capture nr of licenses;;VO;capture;nr;of licenses;
85;capture number;;VO;capture;number;;
938;capture number license;;VO;capture;number license;;
938;capture number licenses;;VO;capture;number licenses;;
954;capture number of licenses;;VO;capture;number;of licenses;
938;capture number of seats;;VO;capture;number;;
938;capture number of seats;;VO;capture;number;of seats;
938;capture optional features licenses;;VO;capture;optional features licenses;;
938;capture optional features licenses;;VO;capture;optional features licenses;;
95;capture order action attributes;;VO;capture;order action attributes;;
95;capture order action attributes in ordering;;VO;capture;order action attributes;in ordering;
12;capture order change;;VO;capture;order change;;
58;capture order change;;VO;capture;order change;;
79;capture order change;;VO;capture;order change;;
541;capture order change;;VO;capture;order change;;
573;capture order details;;VO;capture;order details;;
575;capture order details;;VO;capture;order details;;
12;capture order response;;VO;capture;order response;;
58;capture order response;;VO;capture;order response;;
79;capture order response 3tm;;VO;capture;order response 3tm;;
541;capture order response 3tm;;VO;capture;order response 3tm;;
294;capture order retrieval info;;VO;capture;order retrieval info;;
775;capture payment;;VO;capture;payment;;
85;capture pc connectivity;;VO;capture;pc connectivity;;
51;capture phone configuration;;VO;capture;phone configuration;;
